file,study,group,trial,type,time,Resp1,Resp2,HR1,HR2,time_new
Study4_G4_T4_Conversation,4,44,4,Conversation,725797.5,-1.5305927274342646,0.4783687418112518,0.655283373108083,0.8770485431060101,121
Study4_G4_T4_Conversation,4,44,4,Conversation,726797.5,1.1529322059346512,-1.6654810108128968,1.0758863566343924,-0.08368826744365593,122
Study4_G4_T4_Conversation,4,44,4,Conversation,727797.5,0.8907749034413537,-0.2617403221629691,1.2858726157934437,-0.5760489744543504,123
Study4_G4_T4_Conversation,4,44,4,Conversation,728797.5,0.25769042888942323,0.3388176411785722,0.35796438605218306,0.20171857206364144,124
Study4_G4_T4_Conversation,4,44,4,Conversation,729797.5,1.5214581953520459,-1.4821955163313996,-0.06400435177600536,-0.0016865397733039666,125
Study4_G4_T4_Conversation,4,44,4,Conversation,730797.5,0.40933934467446337,0.5012842314048357,-0.45457760166041755,-0.06092231581380587,126
Study4_G4_T4_Conversation,4,44,4,Conversation,731797.5,1.1700712049308024,-0.3641672338492864,-0.7875696975245339,0.13400203022667379,127
Study4_G4_T4_Conversation,4,44,4,Conversation,732797.5,0.35660032980540235,0.6145541482611825,-0.6322981957867733,0.07635089067046157,128
Study4_G4_T4_Conversation,4,44,4,Conversation,733797.5,-0.2654634024487883,-0.07955557484813695,-0.9633430531438304,-0.1287676896249112,129
Study4_G4_T4_Conversation,4,44,4,Conversation,734797.5,1.3615191644012514,-0.9392777942636363,-0.7710258931663597,-0.7118390921028487,130
Study4_G4_T4_Conversation,4,44,4,Conversation,735797.5,-0.3069092128222912,-0.011368719075048038,-0.4239509779595658,-1.0987088770293665,131
Study4_G4_T4_Conversation,4,44,4,Conversation,736797.5,0.01594687158148234,-2.232261056481851,-0.3624154723548142,-0.7462685805532017,132
Study4_G4_T4_Conversation,4,44,4,Conversation,737797.5,1.1713271809438786,0.3373673475742646,0.05449397775442106,-0.26018256391007855,133
Study4_G4_T4_Conversation,4,44,4,Conversation,738797.5,-0.16340563710404424,0.16152569060854893,0.44290807186766046,0.2577992456920042,134
Study4_G4_T4_Conversation,4,44,4,Conversation,739797.5,-1.4300891980334942,-0.831184431710541,0.5537673807699558,0.29279068877376996,135
Study4_G4_T4_Conversation,4,44,4,Conversation,740797.5,-0.040672192644519156,0.9032378451042216,0.46180870485386466,0.3522649304606588,136
Study4_G4_T4_Conversation,4,44,4,Conversation,741797.5,-0.32516050524056467,-0.09589562015375067,0.810667081259155,0.249434678458341,137
Study4_G4_T4_Conversation,4,44,4,Conversation,742797.5,-0.3426737623533135,-0.4629700307160459,0.7348649674132088,-0.49624952738591416,138
Study4_G4_T4_Conversation,4,44,4,Conversation,743797.5,-0.9035663146665897,1.3880818592886768,0.3547962002587355,-1.4176494977246121,139
Study4_G4_T4_Conversation,4,44,4,Conversation,744797.5,-0.6283547062429806,1.208619143441746,-0.33864849862069457,-0.46258946012041025,140
Study4_G4_T4_Conversation,4,44,4,Conversation,745797.5,0.748850767165909,1.1658708306552052,-0.33282136125577305,-0.42042773149216345,141
Study4_G4_T4_Conversation,4,44,4,Conversation,746797.5,-1.248020128369333,1.3765470261666344,-0.08937062401121985,0.1856482483812947,142
Study4_G4_T4_Conversation,4,44,4,Conversation,747797.5,-1.6562328774992081,0.3603519036549488,-0.2486905545011491,0.140437496365106,143
Study4_G4_T4_Conversation,4,44,4,Conversation,748797.5,-0.7644092053794643,-0.3558191628783643,-0.07050267172695358,0.3366850521384757,144
Study4_G4_T4_Conversation,4,44,4,Conversation,749797.5,-0.029616924127529424,1.0063235509612847,0.24603938989762036,0.972346511889547,145
Study4_G4_T4_Conversation,4,44,4,Conversation,750797.5,-2.015408361137654,0.08248070961228549,-2.9997423782140897,1.5471718994500698,146
Study4_G4_T4_Conversation,4,44,4,Conversation,751797.5,-0.7247770704669488,0.15935411573603597,1.3578831407665428,1.347130557473306,147
Study4_G4_T4_Conversation,4,44,4,Conversation,752797.5,-0.4728844897446553,0.6959742090986352,1.5383986558063754,0.725964360053344,148
Study4_G4_T4_Conversation,4,44,4,Conversation,753797.5,-0.7279628270808591,-0.7640556945886747,1.0635535568405543,-0.15650212655717302,149
Study4_G4_T4_Conversation,4,44,4,Conversation,754797.5,-1.6653293159992053,1.1994732787164966,-0.4596280383559274,-1.3090827642966456,150
Study4_G4_T4_Conversation,4,44,4,Conversation,755797.5,-1.7764730514341072,-0.17231810433060088,-1.3641002799199022,-1.3070107887662614,151
Study4_G4_T4_Conversation,4,44,4,Conversation,756797.5,-0.4439964161086205,-1.2499113520754799,-1.067985846399586,-1.4346330937545768,152
Study4_G4_T4_Conversation,4,44,4,Conversation,757797.5,-1.6819060962043622,0.3204760212540749,-0.21506635749490483,-0.7474075250165924,153
Study4_G4_T4_Conversation,4,44,4,Conversation,758797.5,-0.029616924127529424,-0.07065491154581253,-0.26954507427446334,0.5116893426161541,154
Study4_G4_T4_Conversation,4,44,4,Conversation,759797.5,-1.4945314221929271,-1.6504716554204366,-0.2786439130222198,0.8284447674368506,155
Study4_G4_T4_Conversation,4,44,4,Conversation,760797.5,-0.3399095274259235,-1.2778940885014223,0.1505912080022449,0.8788596523024795,156
Study4_G4_T4_Conversation,4,44,4,Conversation,761797.5,-0.5943002171726287,0.46385931760057447,0.33602659712935856,1.3067774401807353,157
Study4_G4_T4_Conversation,4,44,4,Conversation,762797.5,-1.0596664491408876,-1.3590907666087477,0.2651719784378125,0.3181401009677945,158
Study4_G4_T4_Conversation,4,44,4,Conversation,763797.5,-1.2747715457444886,-1.9103255892710846,0.29639561234725875,-0.7850955048993411,159
Study4_G4_T4_Conversation,4,44,4,Conversation,764797.5,-1.2878069774680296,1.0653336291402902,0.3006726858633453,-0.8681291693170549,160
Study4_G4_T4_Conversation,4,44,4,Conversation,765797.5,-0.744773353106952,-0.5968425479506154,0.1999700932345087,-0.56575384903999415,161
Study4_G4_T4_Conversation,4,44,4,Conversation,766797.5,-1.0397295285821642,-1.977995538812482,0.3903970724337101,-1.022007017527045,162
Study4_G4_T4_Conversation,4,44,4,Conversation,767797.5,-0.85987148923167,-0.09626245818520125,-0.0047365638166720955,-0.9880542682263348,163
Study4_G4_T4_Conversation,4,44,4,Conversation,768797.5,-1.1874164375557255,-1.1238262984839327,-0.22240508412410548,-0.39045855777956634,164
Study4_G4_T4_Conversation,4,44,4,Conversation,769797.5,-1.482180814899445,-1.4558591648860493,-0.4280017963545588,0.5637081903633857,165
Study4_G4_T4_Conversation,4,44,4,Conversation,770797.5,-0.24092497140343,1.5977292868402808,-0.2837065115312373,1.8709251453388172,166
Study4_G4_T4_Conversation,4,44,4,Conversation,771797.5,-1.7747784573431855,1.8757094798180913,0.24596448327238754,2.4838154495833815,167
Study4_G4_T4_Conversation,4,44,4,Conversation,772797.5,-0.9890775799793121,1.178148701502013,0.37259133641212566,1.6722445930903835,168
Study4_G4_T4_Conversation,4,44,4,Conversation,773797.5,-0.6349502083517355,0.2841378504369399,0.6831224450733429,-0.26824079093379605,169
Study4_G4_T4_Conversation,4,44,4,Conversation,774797.5,-2.324051062111875,0.2853915833503722,0.8182844082023806,-0.9952539356610252,170
Study4_G4_T4_Conversation,4,44,4,Conversation,775797.5,-0.9906983133191624,-0.8907532768127875,0.8786535678569022,-1.258911596989849,171
Study4_G4_T4_Conversation,4,44,4,Conversation,776797.5,-0.15555715288347505,-1.629398081088364,1.016255583264246,-1.5952222776136156,172
Study4_G4_T4_Conversation,4,44,4,Conversation,777797.5,-0.21379582707589806,-0.12728645826968646,0.756157619521849,-1.397278097930263,173
Study4_G4_T4_Conversation,4,44,4,Conversation,778797.5,0.07408411398883907,-0.45634326262777175,-0.04761878449301893,-0.8921754027003438,174
Study4_G4_T4_Conversation,4,44,4,Conversation,779797.5,-0.5620215542935084,-0.5163352776517733,0.08360695629716139,-0.30350546155802827,175
Study4_G4_T4_Conversation,4,44,4,Conversation,780797.5,-0.7861884036647324,0.5507344450324161,-0.20368019001057316,0.549964976275046,176
Study4_G4_T4_Conversation,4,44,4,Conversation,781797.5,0.06007077075960936,-0.587021024379959,-0.4178926459883734,0.8297823078454621,177
Study4_G4_T4_Conversation,4,44,4,Conversation,782797.5,1.0244395843718055,-1.1580885099501466,-0.23282997439287323,0.7933788048413344,178
Study4_G4_T4_Conversation,4,44,4,Conversation,783797.5,-0.09251145860601101,-1.4363110331371702,-0.012034826717289896,0.6376130382153918,179
Study4_G4_T4_Conversation,4,44,4,Conversation,784797.5,-0.5435184200651012,0.18434466728372156,-0.022641877189463474,0.3898028305405756,180
Study4_G4_T4_Conversation,4,44,4,Conversation,785352,-0.5162798248194328,-0.7197432018745009,0.01900997112877601,0.031000094364150233,181
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,791084.5,0.06900721304001689,-1.870323830312564,0.01574825089155097,-2.683924366873152,1
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,792084.5,-1.324033454040782,0.21474821533683722,-0.025535572333679913,-1.2299324269281942,2
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,793084.5,0.3512304568369212,0.09829096301529137,-0.28588538484106873,-1.2631562567805998,3
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,794084.5,1.5675272689983317,-1.5983017827141384,0.01574825089155097,-1.990291250464675,4
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,795084.5,1.8012108250064613,0.24557825504031106,-2.0336054587518237,-1.7309884929376753,5
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,796084.5,1.1850988234744078,-1.0395656670621196,0.8884454735521595,-1.0330106671210817,6
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,797084.5,1.731373136506842,-0.28245001008433,1.143104015462273,-0.7188030639590302,7
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,798084.5,1.8306278396454412,-0.10361255645862052,0.834450547080212,-0.007569032261266831,8
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,799084.5,-0.24938277236326203,1.544704983294378,0.2643802122150774,0.18598245411197978,9
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,800084.5,NA,0.6740098386456073,-0.5150560809460791,0.3508805365432067,10
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,801084.5,-0.613712702820218,0.4416878607412376,-1.0077190467175716,0.03451095479085078,11
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,802084.5,0.3307457369120476,0.11644782991023687,0.7908609376651843,-0.5968037268197224,12
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,803084.5,1.248653959865414,-1.014013300284158,1.6861333635248832,-0.9774700863637906,13
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,804084.5,1.142096529890116,-2.313725879159974,1.8902178302920805,-0.9465285511845859,14
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,805084.5,-0.9344674330708896,-0.7929362189063802,2.1084141358732813,-0.8258869357353141,15
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,806084.5,-1.1339555571238082,-0.056769519291929665,1.8353426002649829,0.1309627866903775,16
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,807084.5,-1.332323812348906,-0.7424415613424903,1.2842104895026212,0.47998412495414816,17
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,808084.5,NA,0.95669007262489,0.35215023022320213,0.9700648566428365,18
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,809084.5,-1.159690814596185,-0.7553104455452821,0.12044906591998443,0.9709598865243476,19
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,810084.5,1.3217533996056026,0.40240452070083915,0.6065161346365949,0.7471944178923849,20
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,811084.5,0.6556185244309762,0.6097239275882003,1.818225584402351,0.7033374132757814,21
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,812084.5,-0.5931183880296115,-0.5769219597512297,1.2665593798048453,0.07173457833956275,22
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,813084.5,-0.8869074852016935,-1.7276165570439996,-0.13454865680357714,-0.6361473561374875,23
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,814084.5,0.7915370718056375,1.0014444275222403,-1.3592535653859863,-0.4213579104359699,24
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,815084.5,-0.9372324725014824,0.6637548077870494,-0.4229976466586223,0.05953891576551069,25
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,816084.5,-0.6348218424112304,0.24312104506020582,-1.761856862298068,-0.014535313645355862,26
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,817084.5,-1.1269007402567877,-0.8078834643758158,-2.5673218148165895,-0.04239290929361422,27
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,818084.5,-0.7614210432641593,-0.552068862366955,-2.470086374417707,0.19829909929012282,28
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,819084.5,-1.0394306643525781,0.6922005036010379,-2.2088578455276155,0.9457158105554543,29
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,820084.5,NA,-0.5503058396214604,-1.240354210474996,1.1043368665754494,30
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,821084.5,NA,0.337166347020711,-0.4409273566526336,0.6576143654798288,31
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,822084.5,-0.47676274715604966,0.640473206606961,-0.008113427721031161,0.16181821453671258,32
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,823084.5,0.5239964535434218,0.280591035984852,1.2418415393760567,-1.2632149106458366,33
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,824084.5,-0.1558928503535155,-0.7278061999305715,1.5090033517428374,-2.204232592979686,34
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,825084.5,-1.1035077003828504,-1.5756439420495667,0.54034864673083,-0.06161334976695575,35
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,826084.5,1.555040258576073,1.42032850182742,-0.6344809342258415,-1.8599230191479925,36
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,827084.5,-0.0651667602416659,0.8955018273843428,0.09147902560135825,-0.8838382516016534,37
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,828084.5,NA,0.5339904180743719,-0.6611470803664049,-0.5095969582306462,38
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,829084.5,NA,-0.8817483276290606,-1.324686454185518,-0.10076584485154857,39
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,830084.5,NA,0.7026459545105678,-1.7430145693715835,0.4200046031029197,40
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,831084.5,-1.1857926308939335,-0.17170778290296493,-1.2625803756737328,1.0998387131795948,41
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,832084.5,0.6534628130130871,0.4361555118894157,-0.3753752587915668,1.1818722504859416,42
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,833084.5,0.7555180951233862,0.7888972307206003,0.9331090833989096,1.5142678299981323,43
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,834084.5,0.7435361039352066,-0.8391023628877149,1.3526021419367147,1.2238896566019954,44
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,835084.5,0.25324823261257406,1.086669123395288,0.6997016674885871,0.7838961373306574,45
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,836084.5,-1.2336084804948353,0.6865572843894682,-0.8103255424511144,-0.23408840434771094,46
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,837084.5,-0.8314010803275557,-0.5320842966603976,-1.519569546341979,-0.7854017537640049,47
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,838084.5,0.25271779506578645,-2.8205965367942785,-0.7879257776892754,-0.7748824640538654,48
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,839084.5,-1.3282281370248377,-0.09452452619270706,-0.1606912215498901,-0.027452116125146538,49
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,840084.5,0.3413227162095421,0.7200931895365932,-0.23657245219035897,0.8128166901736078,50
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,841084.5,1.375857137507319,-0.3586350620257374,0.618850979300086,0.9739406593826269,51
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,842084.5,0.19394052984551935,-1.918087746574217,0.049452863498351214,0.4141351453959054,52
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,843084.5,0.2536292567777419,0.6664936354422415,-1.2838802093163202,0.18736887224161136,53
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,844084.5,1.173881861869483,0.16127726427387123,-2.0359695418071446,0.5830176014654989,54
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,845084.5,1.1726908788858839,-1.2972728004406546,-1.234368838884326,0.302278837744633,55
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,846084.5,0.941890495081601,-0.22878615919542,-0.9633708925480627,0.3371001747908039,56
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,847084.5,0.757213360796226,1.0277194606792741,-0.964437122018576,1.2900806155759694,57
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,848084.5,-0.8397595114124299,0.7539969493230809,-1.1262873834162748,0.5485468725824348,58
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,849084.5,0.6874969817326368,0.8678843263187579,-1.1421953861259402,-0.1518846879673872,59
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,850084.5,-0.19061444088073565,1.1571880307031577,0.025623633514275556,0.19839343906046322,60
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,851084.5,-1.348711373839015,-0.04277909271232515,-0.434543192524873,0.48087286791951417,61
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,852084.5,0.3253184085611544,-1.403075603577695,-1.4877313823462581,0.5767219665030411,62
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,853084.5,-0.35592673409007586,-2.4354188393466543,-1.4020881548061332,0.910643555300175,63
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,854084.5,0.47183580109505996,1.3169828211927967,-1.7971519084986571,1.421350920281932,64
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,855084.5,-0.12402257521322947,-0.7557483158769387,-1.6525127183906219,1.5707997259286028,65
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,856084.5,1.1003130777200687,-0.08883215103470168,-0.9551507821502895,1.2497209557585194,66
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,857084.5,1.3308918717590208,1.2449963077518653,-0.027325964693166248,1.1070836184376371,67
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,858084.5,0.38148054878336035,-0.9310062576355344,0.14078680509476696,0.43483358283726187,68
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,859084.5,-0.8921806451978231,0.9524477059663705,-0.588452314848358,-0.5758918404689164,69
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,860084.5,-1.346020479922212,0.7625730875616279,-1.3830191641837304,-0.7352097353921273,70
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,861084.5,0.03183318373498412,-0.7200581455651717,-1.3489194443503187,-1.473023749690223,71
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,862084.5,-1.1212459548343976,-1.5839728272031453,-0.20724544235928555,-1.1514083759152185,72
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,863084.5,-1.3137179381401047,-2.6903702511770997,0.09347521445075804,-0.28037875175176435,73
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,864084.5,-0.29192373835290175,-2.6116817350888284,0.07599450935855807,0.4664463589029488,74
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,865084.5,1.591488635888936,1.7404885011531457,0.6988029980808252,1.1481340283971142,75
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,866084.5,1.585901737854459,1.4045807600619886,0.45505461774194045,1.714903319809924,76
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,867084.5,0.5579331027241896,1.247745513024198,-0.49968373863137766,0.9280608169788724,77
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,868084.5,-0.5988728625412266,0.04958726052705244,-1.3696863796902579,-0.4375995187956187,78
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,869084.5,-1.2882481424508134,1.5656789493364707,-1.581753190177435,-0.3182099183775367,79
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,870084.5,0.6371884689867976,-0.5875144393169975,-0.8591943347804989,0.7800566509889972,80
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,871084.5,0.7070684511938029,0.05649003559892015,0.4508447768051057,1.1152377486772558,81
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,872084.5,-0.45430992430584266,0.8558018915305788,0.6719581404451144,1.6626984974970067,82
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,873084.5,-1.3148707109812419,-0.49532490783824584,0.36365255140602526,1.5972648687282966,83
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,874084.5,-0.2107152405661769,-0.09452452619270706,0.41831112208762566,0.6962840157699841,84
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,875084.5,-1.3393137681755156,-0.09452452619270706,0.5658211567398094,0.41602988501484495,85
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,876084.5,-1.3475608807795225,0.5600769042589947,-0.39808013169079176,0.8151845517570857,86
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,877084.5,0.38030656645716615,0.6953388111650337,0.856607989773203,1.3844347071172007,87
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,878084.5,1.2920423231975455,-1.3138959373410999,1.1358185022849527,0.9751361101826032,88
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,879084.5,0.5222880352841716,-0.11741107362962411,-0.06683975648640514,0.6136849082078283,89
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,880084.5,1.2324531701128394,0.09657189094148935,-0.28666955109363906,1.170519755238728,90
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,881084.5,0.5292165923321633,-1.276515053096127,-0.06054230968967792,0.7260122121614425,91
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,882084.5,-0.055135500543740605,0.7783128952092754,6.88659649514046e-4,-0.03238819196075973,92
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,883084.5,0.37551739658838745,-0.850168114795842,0.036815837690819225,-0.3302633957678344,93
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,884084.5,1.260990655014413,0.5926828379704998,0.6865564166955563,-1.267508514090907,94
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,885084.5,-1.0415739497078778,0.6572976918875144,0.38601063743162556,-1.3416701298347766,95
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,886084.5,-1.278165314593141,-1.0635136446287616,-0.5703315463943105,-1.5272437718176661,96
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,887084.5,0.7151737663900352,1.018030729183218,-0.6072083233090201,-1.1187347322888577,97
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,888084.5,-0.9539646317555387,0.8834639948733973,0.07064600617220916,0.27425484598053435,98
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,889084.5,-1.3460270386786357,-0.03629527756711575,-0.7257991689988096,0.470271866313583,99
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,890084.5,0.288811438354775,1.407243202549079,-1.162308468255097,0.9002868787477389,100
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,891084.5,1.1518052530956995,1.0373740627703518,-0.6075340440756045,1.0415695387591786,101
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,892084.5,0.4054065414796571,1.0105323514501463,-0.6783359106291603,0.49895666880815015,102
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,893084.5,0.9508448560778214,0.4851741088330376,-0.3919514198766808,0.41027418626328427,103
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,894084.5,0.16378564258265368,-1.3531572087251005,-0.29854232244840706,0.06114463738266156,104
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,895084.5,1.0154965824713298,0.7679744780891729,-0.4067169882256901,0.03738780438483909,105
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,896084.5,0.567749787369537,-0.3692960946591364,-0.20066395353221847,0.35230103732426016,106
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,897084.5,1.3942510421282786,0.8906257897023135,0.11056415591242258,0.007968909856425947,107
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,898084.5,-1.1520587870798478,0.7688039391030251,-0.10357475973749078,-0.26265164778742667,108
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,899084.5,-0.1407939316800431,-0.0724348049393268,-0.5810224102035059,-0.767709849324442,109
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,900084.5,0.3951033764839322,-0.958197349440087,0.14499239982998713,-0.6140582132139409,110
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,901084.5,-1.34196153162991,-1.1707450705039433,-0.32819742349841957,-0.16822067212554961,111
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,902084.5,0.028865819946584347,0.37884392180446774,-1.0188192773426352,0.6254342357637825,112
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,903084.5,0.42912810039381155,0.2018183762418018,-0.15892063792706143,1.3398360805786511,113
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,904084.5,-0.7908195440719824,-0.4382194172736129,-0.49248407705466324,1.03177356865923,114
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,905084.5,-1.3406969442675047,0.7147959593069867,-0.3572290337404599,1.4107810290031682,115
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,906084.5,-0.6960326567899705,-0.8995507207310334,-0.041754248590612206,1.3224959732318942,116
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,907084.5,-0.3473239855705548,0.833587508035836,0.5231768631124197,0.6076814437122744,117
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,908084.5,1.0455870395975666,-1.3392386486392873,0.6080928358691909,0.06719657778465082,118
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,909084.5,0.6230841664344475,-0.29504278184680244,1.2122784324901494,-1.6286892345587702,119
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,910084.5,0.9985326771499794,0.15837414129250357,0.4600420082773733,-2.506092116382869,120
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,911084.5,0.8313406613854734,-0.8755521122168827,-0.4614512484817016,-0.06161334976695575,121
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,912084.5,-1.2774506055528647,-1.8061681230082711,-0.9685696037580341,-0.06161334976695575,122
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,913084.5,0.5080240678485654,-0.09452452619270706,-0.3231486073279802,-2.247841831852294,123
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,914084.5,-0.8745902408490545,-2.5783885523450927,0.608652881004492,-0.6468162528349649,124
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,915084.5,NA,0.29935023817775097,0.22045387488947388,0.4295273175266557,125
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,916084.5,-0.05640672182020602,-1.43109486885739,-0.7698260547296373,0.7906779004280143,126
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,917084.5,-0.2516499425562731,0.12804283727295845,-0.8061394472631147,0.5019662281764593,127
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,918084.5,0.31921571368750534,0.6668786100013746,-1.0070236590589552,1.1980708772355007,128
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,919084.5,0.7478362380939627,-0.3676416047486132,-0.3769888360177994,1.1212435009617765,129
Study4_G4_T5_TurnTaking,4,44,5,TurnTaking,920084.5,0.19844860514279378,0.7899587894833506,0.16209471888800064,0.6466770048531142,130
